epsilon approx query
0.9 2.6790046831592917 2.650091422
0.89 2.6790046831592917 2.650091422
0.88 2.6790046831592917 2.650091422
0.87 2.6790046831592917 2.650091422
0.86 2.6790046831592917 2.650091422
0.85 2.6790046831592917 2.650091422
0.84 2.6790046831592917 2.650091422
0.83 2.6790046831592917 2.650091422
0.82 2.6790046831592917 2.650091422
0.8099999999999999 2.6790046831592917 2.650091422
0.7999999999999999 2.6790046831592917 2.650091422
0.7899999999999999 2.6790046831592917 2.650091422
0.7799999999999999 2.6790046831592917 2.650091422
0.7699999999999999 2.6790046831592917 2.650091422
0.7599999999999999 2.6790046831592917 2.650091422
0.7499999999999999 2.6790046831592917 2.650091422
0.7399999999999999 2.6790046831592917 2.650091422
0.7299999999999999 2.6790046831592917 2.650091422
0.7199999999999999 2.6790046831592917 2.650091422
0.7099999999999999 2.6790046831592917 2.650091422
0.6999999999999998 2.6790046831592917 2.650091422
0.6899999999999998 2.6790046831592917 2.650091422
0.6799999999999998 2.6790046831592917 2.650091422
0.6699999999999998 2.6790046831592917 2.650091422
0.6599999999999998 2.6790046831592917 2.650091422
0.6499999999999998 2.6790046831592917 2.650091422
0.6399999999999998 2.6790046831592917 2.650091422
0.6299999999999998 2.6790046831592917 2.650091422
0.6199999999999998 2.6790046831592917 2.650091422
0.6099999999999998 2.6790046831592917 2.650091422
0.5999999999999998 2.6790046831592917 2.650091422
0.5899999999999997 2.6790046831592917 2.650091422
0.5799999999999997 2.6790046831592917 2.650091422
0.5699999999999997 2.6790046831592917 2.650091422
0.5599999999999997 2.6790046831592917 2.650091422
0.5499999999999997 2.6790046831592917 2.650091422
0.5399999999999997 2.6790046831592917 2.650091422
0.5299999999999997 2.6790046831592917 2.650091422
0.5199999999999997 2.6790046831592917 2.650091422
0.5099999999999997 2.6790046831592917 2.650091422
0.49999999999999967 2.6790046831592917 2.650091422
0.48999999999999966 2.6790046831592917 2.650091422
0.47999999999999965 2.6790046831592917 2.650091422
0.46999999999999964 2.6790046831592917 2.650091422
0.45999999999999963 2.6790046831592917 2.650091422
0.4499999999999996 2.6790046831592917 2.650091422
0.4399999999999996 2.6790046831592917 2.650091422
0.4299999999999996 2.6790046831592917 2.650091422
0.4199999999999996 2.6790046831592917 2.650091422
0.4099999999999996 2.6790046831592917 2.650091422
0.3999999999999996 2.6790046831592917 2.650091422
0.38999999999999957 2.6790046831592917 2.650091422
0.37999999999999956 2.6790046831592917 2.650091422
0.36999999999999955 2.6790046831592917 2.650091422
0.35999999999999954 2.6790046831592917 2.650091422
0.34999999999999953 2.6790046831592917 2.650091422
0.3399999999999995 2.6790046831592917 2.650091422
0.3299999999999995 2.6790046831592917 2.650091422
0.3199999999999995 2.6790046831592917 2.650091422
0.3099999999999995 2.6790046831592917 2.650091422
0.2999999999999995 2.6790046831592917 2.650091422
0.2899999999999995 2.6790046831592917 2.650091422
0.27999999999999947 2.6790046831592917 2.650091422
0.26999999999999946 2.6790046831592917 2.650091422
0.25999999999999945 2.6790046831592917 2.650091422
0.24999999999999944 2.6790046831592917 2.650091422
0.23999999999999944 2.6790046831592917 2.650091422
0.22999999999999943 2.6790046831592917 2.650091422
0.21999999999999942 2.6790046831592917 2.650091422
0.2099999999999994 2.6790046831592917 2.650091422
0.1999999999999994 2.6790046831592917 2.650091422
0.1899999999999994 2.6790046831592917 2.650091422
0.17999999999999938 2.6790046831592917 2.650091422
0.16999999999999937 2.6790046831592917 2.650091422
0.15999999999999936 2.6790046831592917 2.650091422
0.14999999999999936 2.6790046831592917 2.650091422
0.13999999999999935 2.6790046831592917 2.650091422
0.12999999999999934 2.6790046831592917 2.650091422
0.11999999999999933 2.6790046831592917 2.650091422
0.10999999999999932 2.6790046831592917 2.650091422
0.09999999999999931 2.6790046831592917 2.6760926
0.0899999999999993 2.6790046831592917 2.6760926
0.0799999999999993 2.6790046831592917 2.67900366
0.06999999999999929 2.6790046831592917 2.67900366
0.059999999999999276 2.6790046831592917 2.67900366
0.04999999999999927 2.6790046831592917 2.67900366
0.03999999999999926 2.6790046831592917 2.67900366
0.02999999999999925 2.6790046831592917 2.67900366
0.01999999999999924 2.6790046831592917 2.67900366
