epsilon approx query
0.9 123.10687743593007 123.16
0.89 123.10687743593007 123.16
0.88 123.10687743593007 123.16
0.87 123.10687743593007 123.16
0.86 123.10687743593007 123.16
0.85 123.10687743593007 123.16
0.84 123.10687743593007 123.16
0.83 123.10687743593007 123.16
0.82 123.10687743593007 123.16
0.8099999999999999 123.10687743593007 123.16
0.7999999999999999 123.10687743593007 123.16
0.7899999999999999 123.10687743593007 123.16
0.7799999999999999 123.10687743593007 123.16
0.7699999999999999 123.10687743593007 123.16
0.7599999999999999 123.10687743593007 123.16
0.7499999999999999 123.10687743593007 123.16
0.7399999999999999 123.10687743593007 123.16
0.7299999999999999 123.10687743593007 123.1175
0.7199999999999999 123.10687743593007 123.1175
0.7099999999999999 123.10687743593007 123.1175
0.6999999999999998 123.10687743593007 123.1175
0.6899999999999998 123.10687743593007 123.1175
0.6799999999999998 123.10687743593007 123.1175
0.6699999999999998 123.10687743593007 123.1175
0.6599999999999998 123.10687743593007 123.1175
0.6499999999999998 123.10687743593007 123.1175
0.6399999999999998 123.10687743593007 123.1175
0.6299999999999998 123.10687743593007 123.1175
0.6199999999999998 123.10687743593007 123.1175
0.6099999999999998 123.10687743593007 123.1175
0.5999999999999998 123.10687743593007 123.1175
0.5899999999999997 123.10687743593007 123.1175
0.5799999999999997 123.10687743593007 123.1175
0.5699999999999997 123.10687743593007 123.1175
0.5599999999999997 123.10687743593007 123.1175
0.5499999999999997 123.10687743593007 123.1175
0.5399999999999997 123.10687743593007 123.1175
0.5299999999999997 123.10687743593007 123.1175
0.5199999999999997 123.10687743593007 123.1175
0.5099999999999997 123.10687743593007 123.1175
0.49999999999999967 123.10687743593007 123.1175
0.48999999999999966 123.10687743593007 123.1175
0.47999999999999965 123.10687743593007 123.1175
0.46999999999999964 123.10687743593007 123.1175
0.45999999999999963 123.10687743593007 123.1175
0.4499999999999996 123.10687743593007 123.1175
0.4399999999999996 123.10687743593007 123.1175
0.4299999999999996 123.10687743593007 123.1175
0.4199999999999996 123.10687743593007 123.1175
0.4099999999999996 123.10687743593007 123.1175
0.3999999999999996 123.10687743593007 123.1175
0.38999999999999957 123.10687743593007 123.1175
0.37999999999999956 123.10687743593007 123.1175
0.36999999999999955 123.10687743593007 123.1175
0.35999999999999954 123.10687743593007 123.1175
0.34999999999999953 123.10687743593007 123.1175
0.3399999999999995 123.10687743593007 123.1175
0.3299999999999995 123.10687743593007 123.1175
0.3199999999999995 123.10687743593007 123.1175
0.3099999999999995 123.10687743593007 123.1175
0.2999999999999995 123.10687743593007 123.1175
0.2899999999999995 123.10687743593007 123.1175
0.27999999999999947 123.10687743593007 123.1175
0.26999999999999946 123.10687743593007 123.1175
0.25999999999999945 123.10687743593007 123.1175
0.24999999999999944 123.10687743593007 123.1175
0.23999999999999944 123.10687743593007 123.1175
0.22999999999999943 123.10687743593007 123.1175
0.21999999999999942 123.10687743593007 123.1175
0.2099999999999994 123.10687743593007 123.1175
0.1999999999999994 123.10687743593007 123.1175
0.1899999999999994 123.10687743593007 123.1175
0.17999999999999938 123.10687743593007 123.1175
0.16999999999999937 123.10687743593007 123.1175
0.15999999999999936 123.10687743593007 123.1175
0.14999999999999936 123.10687743593007 123.1175
0.13999999999999935 123.10687743593007 123.1175
0.12999999999999934 123.10687743593007 123.1175
0.11999999999999933 123.10687743593007 123.1175
0.10999999999999932 123.10687743593007 123.1175
0.09999999999999931 123.10687743593007 123.1175
0.0899999999999993 123.10687743593007 123.106875
0.0799999999999993 123.10687743593007 123.106875
